"person_age","person_income","person_home_ownership","person_emp_length","loan_intent","loan_grade","loan_amnt","loan_int_rate","loan_status","loan_percent_income","cb_person_default_on_file","cb_person_cred_hist_length","log_person_income"
26,150500,"MORTGAGE",10,"DEBTCONSOLIDATION","D",10000,15.99,"1",0.07,"N",3,11.9217183631711
23,165000,"MORTGAGE",3,"DEBTCONSOLIDATION","A",5000,5.42,"0",0.03,"N",3,12.0137007528827
24,76000,"RENT",6,"HOMEIMPROVEMENT","B",16000,10.99,"0",0.21,"N",3,11.2384886192685
24,15996,"OWN",8,"EDUCATION","A",4000,8,"1",0.25,"N",2,9.68009396996671
22,165500,"MORTGAGE",6,"EDUCATION","C",12000,12.99,"0",0.07,"Y",3,12.0167264737993
23,165996,"MORTGAGE",8,"VENTURE","A",10000,NA,"0",0.06,"N",4,12.0197189706628
23,167300,"MORTGAGE",1,"EDUCATION","B",20000,12.21,"0",0.12,"N",2,12.0275438869749
25,80000,"RENT",0,"DEBTCONSOLIDATION","B",16000,9.88,"0",0.2,"N",3,11.289781913656
24,172000,"MORTGAGE",5,"EDUCATION","B",15000,10.37,"0",0.09,"N",4,12.0552497557956
25,15000,"OWN",9,"VENTURE","A",2000,6.91,"0",0.13,"N",3,9.61580548008435
24,90000,"RENT",7,"EDUCATION","B",16000,12.18,"0",0.18,"N",2,11.4075649493124
26,175000,"MORTGAGE",2,"DEBTCONSOLIDATION","A",3000,8.94,"0",0.02,"N",3,12.0725412529057
24,175500,"MORTGAGE",4,"EDUCATION","B",15000,12.18,"0",0.09,"N",3,12.0753943218881
25,177160,"MORTGAGE",2,"VENTURE","B",24000,11.11,"0",0.14,"N",4,12.0848085580371
24,142800,"MORTGAGE",8,"MEDICAL","D",25000,14.84,"1",0.15,"Y",2,11.8692003288876
26,180000,"MORTGAGE",9,"VENTURE","C",9700,13.85,"0",0.05,"N",4,12.1007121298723
25,195054,"MORTGAGE",9,"HOMEIMPROVEMENT","B",10000,10.59,"0",0.05,"N",2,12.1810317222867
26,159800,"MORTGAGE",6,"MEDICAL","D",30000,17.58,"1",0.16,"Y",3,11.9816783123143
23,2e+05,"MORTGAGE",0,"PERSONAL","A",5000,7.43,"0",0.03,"N",4,12.2060726455302
24,205000,"MORTGAGE",8,"EDUCATION","C",35000,13.99,"0",0.17,"N",2,12.2307652581205
24,205000,"MORTGAGE",5,"DEBTCONSOLIDATION","B",10000,9.63,"0",0.05,"N",4,12.2307652581205
23,139992,"RENT",3,"VENTURE","E",16000,14.18,"0",0.11,"Y",3,11.8493405571016
25,170850,"MORTGAGE",9,"MEDICAL","F",6500,15.01,"1",0.03,"N",2,12.0485412575434
26,30000,"RENT",5,"DEBTCONSOLIDATION","A",19075,7.49,"1",0.64,"N",3,10.3089526606443
22,47000,"RENT",6,"DEBTCONSOLIDATION","C",19200,12.29,"1",0.41,"Y",4,10.7579028806922
26,12000,"OWN",6,"EDUCATION","B",2500,9.99,"1",0.21,"N",3,9.39266192877014
25,250000,"MORTGAGE",4,"EDUCATION","A",10575,6.99,"0",0.04,"N",2,12.4292161968444
26,480000,"MORTGAGE",2,"EDUCATION","E",25000,14.38,"0",0.05,"N",3,13.0815413828841
24,45295,"RENT",8,"DEBTCONSOLIDATION","D",19650,15.37,"1",0.43,"Y",2,10.7209519301034
25,9600,"RENT",NA,"MEDICAL","C",1200,15.23,"0",0.13,"N",2,9.16951837745593
26,7904,"MORTGAGE",0,"HOMEIMPROVEMENT","B",500,10.71,"0",0.06,"N",3,8.9751242394277
24,7500,"RENT",0,"HOMEIMPROVEMENT","C",1200,13.48,"1",0.16,"N",4,8.9226582995244
26,56100,"MORTGAGE",10,"MEDICAL","D",16000,NA,"1",0.24,"Y",2,10.9348910915108
23,141000,"MORTGAGE",1,"VENTURE","B",15000,NA,"0",0.11,"N",3,11.8565151693603
23,36000,"RENT",2,"DEBTCONSOLIDATION","D",16750,15.28,"1",0.47,"Y",4,10.4912742174382
22,70000,"RENT",4,"EDUCATION","A",7550,7.51,"0",0.11,"N",3,11.1562505210315
25,60000,"RENT",3,"VENTURE","C",3000,13.47,"1",0.05,"Y",3,11.0020998412042
25,85000,"MORTGAGE",9,"MEDICAL","A",4000,7.88,"0",0.05,"N",3,11.3504065354725
23,90000,"MORTGAGE",7,"EDUCATION","B",8000,10.36,"0",0.09,"N",3,11.4075649493124
23,81600,"MORTGAGE",7,"VENTURE","A",9000,7.49,"0",0.11,"N",3,11.3095845409522
24,52000,"MORTGAGE",7,"MEDICAL","C",5000,14.22,"0",0.1,"Y",3,10.8589989975636
22,33000,"RENT",6,"DEBTCONSOLIDATION","C",6000,13.85,"0",0.18,"N",3,10.4042628404486
25,33000,"RENT",1,"VENTURE","C",7100,14.65,"1",0.22,"Y",3,10.4042628404486
22,58000,"RENT",5,"PERSONAL","B",4000,10,"0",0.07,"N",4,10.9681982895286
26,75000,"MORTGAGE",5,"EDUCATION","A",12500,5.99,"0",0.17,"N",4,11.2252433925184
25,88500,"RENT",3,"VENTURE","C",7200,13.47,"0",0.08,"Y",2,11.390757830996
24,60000,"RENT",1,"EDUCATION","B",10000,NA,"0",0.17,"N",2,11.0020998412042
22,27120,"RENT",5,"EDUCATION","C",9250,13.11,"1",0.34,"N",3,10.2080267420543
25,25920,"RENT",0,"VENTURE","B",2300,11.11,"0",0.09,"N",2,10.1627701504662
25,50000,"RENT",3,"PERSONAL","D",4000,14.61,"0",0.08,"Y",4,10.8197782844103
23,49000,"MORTGAGE",7,"MEDICAL","G",15000,19.82,"1",0.31,"Y",3,10.7995755770928
24,49000,"MORTGAGE",0,"HOMEIMPROVEMENT","B",5000,12.18,"1",0.1,"N",3,10.7995755770928
26,78000,"RENT",6,"DEBTCONSOLIDATION","C",18000,13.49,"0",0.23,"N",4,11.2644641056717
22,59000,"MORTGAGE",7,"PERSONAL","D",4900,15.62,"1",0.08,"N",3,10.9852927228879
24,37000,"RENT",8,"EDUCATION","D",10500,NA,"0",0.28,"N",4,10.5186731916264
22,70000,"MORTGAGE",5,"DEBTCONSOLIDATION","B",21000,8.88,"0",0.3,"N",3,11.1562505210315
22,54000,"RENT",4,"MEDICAL","C",8075,13.06,"0",0.15,"N",3,10.8967393255464
23,25920,"RENT",4,"PERSONAL","D",10000,15.58,"1",0.39,"N",4,10.1627701504662
26,48000,"RENT",10,"EDUCATION","B",4225,9.83,"0",0.09,"N",3,10.77895628989
25,50000,"MORTGAGE",2,"PERSONAL","A",10000,7.9,"0",0.2,"N",4,10.8197782844103
22,29100,"RENT",2,"VENTURE","D",6250,16.07,"1",0.21,"N",4,10.2784934531596
26,76668,"RENT",10,"DEBTCONSOLIDATION","A",7200,9.63,"0",0.09,"N",4,11.2472396903903
24,46800,"MORTGAGE",6,"DEBTCONSOLIDATION","A",12000,6.99,"0",0.26,"N",3,10.7536384819057
24,75000,"MORTGAGE",5,"HOMEIMPROVEMENT","A",12000,5.99,"0",0.16,"N",4,11.2252433925184
25,18000,"RENT",3,"EDUCATION","C",8500,10.28,"1",0.47,"Y",4,9.7981270368783
24,70000,"MORTGAGE",1,"HOMEIMPROVEMENT","B",9000,11.83,"0",0.13,"N",3,11.1562505210315
26,16428,"RENT",0,"MEDICAL","C",2400,12.23,"0",0.15,"N",3,9.70674247507645
21,32400,"RENT",2,"VENTURE","C",10000,13.23,"1",0.31,"Y",3,10.3859137017804
25,120000,"RENT",1,"HOMEIMPROVEMENT","A",12000,NA,"0",0.1,"N",3,11.6952470217642
22,65000,"MORTGAGE",4,"EDUCATION","A",9000,9.63,"0",0.14,"N",3,11.0821425488778
24,54996,"RENT",0,"DEBTCONSOLIDATION","C",12500,12.87,"0",0.23,"N",2,10.9150157342971
25,16000,"RENT",0,"PERSONAL","A",3200,9.32,"1",0.2,"N",4,9.68034400122192
24,72000,"RENT",5,"HOMEIMPROVEMENT","B",8000,10,"0",0.11,"N",2,11.1844213979982
25,26729,"RENT",5,"VENTURE","B",7300,11.14,"0",0.27,"N",4,10.1935043972846
22,115000,"MORTGAGE",6,"EDUCATION","A",12000,5.99,"0",0.1,"N",3,11.6526874073454
25,60000,"RENT",1,"EDUCATION","A",10000,NA,"0",0.17,"N",4,11.0020998412042
26,35000,"RENT",10,"EDUCATION","B",12875,NA,"1",0.37,"N",3,10.4631033404715
21,61464,"MORTGAGE",5,"HOMEIMPROVEMENT","C",4000,NA,"1",0.07,"Y",2,11.0262069165475
25,5000,"RENT",0,"EDUCATION","B",1000,9.64,"1",0.2,"N",4,8.51719319141624
25,43200,"RENT",3,"VENTURE","C",3000,13.8,"0",0.07,"N",2,10.6735957742322
22,27996,"RENT",0,"EDUCATION","D",2200,15.95,"1",0.08,"N",3,10.2398169218094
24,70000,"OWN",8,"PERSONAL","B",24250,12.18,"0",0.35,"N",2,11.1562505210315
26,2e+05,"MORTGAGE",4,"MEDICAL","C",15000,14.79,"0",0.07,"N",4,12.2060726455302
22,39000,"RENT",4,"EDUCATION","A",5000,6.99,"0",0.13,"N",2,10.5713169251118
22,50004,"RENT",5,"EDUCATION","D",5300,14.42,"0",0.11,"N",2,10.8198582812105
25,80000,"MORTGAGE",5,"PERSONAL","A",18000,5.79,"0",0.23,"N",3,11.289781913656
22,50500,"OWN",6,"EDUCATION","B",6000,11.83,"0",0.12,"N",2,10.8297286152635
26,71004,"RENT",0,"DEBTCONSOLIDATION","D",20000,13.36,"1",0.28,"N",2,11.1704914924647
24,87000,"MORTGAGE",7,"DEBTCONSOLIDATION","B",25000,10.99,"0",0.29,"N",4,11.3736633976367
23,30996,"OWN",2,"VENTURE","B",5000,11.86,"0",0.16,"N",4,10.3416134428838
25,32000,"RENT",9,"MEDICAL","E",15000,16.45,"1",0.47,"Y",2,10.3734911817819
23,70000,"MORTGAGE",4,"PERSONAL","C",6000,13.16,"0",0.09,"Y",4,11.1562505210315
25,55000,"RENT",7,"HOMEIMPROVEMENT","C",8500,14.22,"0",0.15,"Y",3,10.9150884642146
24,40000,"RENT",6,"EDUCATION","A",5000,6.17,"0",0.13,"N",2,10.5966347330961
21,57000,"OWN",5,"VENTURE","B",8000,10.65,"0",0.14,"N",2,10.9508065468167
22,51000,"RENT",6,"EDUCATION","A",7500,5.99,"0",0.15,"N",3,10.8395809117065
25,48000,"RENT",3,"MEDICAL","C",9000,13.79,"0",0.19,"Y",2,10.77895628989
26,81000,"RENT",10,"VENTURE","E",21000,16.95,"1",0.26,"N",2,11.3022044336546
25,61959,"RENT",9,"EDUCATION","C",25000,12.73,"1",0.4,"Y",4,11.0342281549558
25,49000,"RENT",2,"EDUCATION","A",7750,9.63,"0",0.16,"N",2,10.7995755770928
24,60000,"MORTGAGE",5,"VENTURE","A",14000,7.51,"0",0.23,"N",4,11.0020998412042
23,160000,"MORTGAGE",5,"VENTURE","A",35000,7.66,"0",0.22,"N",3,11.982929094216
23,114000,"MORTGAGE",7,"EDUCATION","C",8000,12.68,"0",0.07,"Y",3,11.6439537273766
21,40000,"MORTGAGE",5,"PERSONAL","A",5000,6.62,"0",0.13,"N",2,10.5966347330961
23,35000,"MORTGAGE",7,"VENTURE","A",2100,5.42,"0",0.06,"N",2,10.4631033404715
26,88000,"RENT",10,"PERSONAL","B",10000,12.69,"0",0.11,"N",4,11.3850920934603
23,71000,"RENT",7,"PERSONAL","A",11300,7.49,"0",0.16,"N",3,11.1704351560235
23,65000,"RENT",0,"MEDICAL","A",6000,9.63,"0",0.09,"N",3,11.0821425488778
23,34800,"RENT",0,"HOMEIMPROVEMENT","B",7000,11.99,"1",0.2,"N",3,10.4573726657626
25,21500,"RENT",2,"MEDICAL","C",7500,11.34,"1",0.35,"Y",3,9.97580821411575
22,137004,"MORTGAGE",3,"DEBTCONSOLIDATION","A",10000,5.79,"0",0.07,"N",4,11.8277654014643
23,42000,"RENT",7,"DEBTCONSOLIDATION","B",15000,11.83,"1",0.36,"N",2,10.6454248972655
22,69996,"OWN",2,"VENTURE","C",8000,12.84,"0",0.11,"N",3,11.1561933765416
23,95000,"MORTGAGE",1,"EDUCATION","C",19800,13.22,"1",0.21,"Y",4,11.4616321705827
25,38496,"MORTGAGE",7,"HOMEIMPROVEMENT","A",8000,6.03,"0",0.21,"N",3,10.5583096187744
23,66661,"MORTGAGE",7,"PERSONAL","B",1500,11.49,"0",0.02,"N",2,11.1073753532494
22,38000,"MORTGAGE",6,"DEBTCONSOLIDATION","A",4500,5.79,"0",0.12,"N",3,10.5453414387085
25,60000,"RENT",0,"DEBTCONSOLIDATION","A",1200,7.66,"0",0.02,"N",3,11.0020998412042
26,44000,"RENT",5,"MEDICAL","C",4600,13.99,"1",0.1,"N",3,10.6919449129004
26,60000,"MORTGAGE",10,"MEDICAL","A",12500,6.92,"0",0.21,"N",3,11.0020998412042
23,45000,"RENT",2,"VENTURE","B",14500,10.36,"1",0.32,"N",4,10.7144177687525
26,35000,"MORTGAGE",10,"MEDICAL","A",6000,7.51,"0",0.17,"N",3,10.4631033404715
23,60000,"RENT",8,"VENTURE","B",3600,9.99,"0",0.06,"N",3,11.0020998412042
21,30000,"RENT",0,"MEDICAL","B",1000,10.99,"0",0.03,"N",2,10.3089526606443
23,36000,"RENT",3,"EDUCATION","B",7000,9.99,"0",0.19,"N",3,10.4912742174382
26,140000,"MORTGAGE",10,"VENTURE","B",24250,12.53,"0",0.17,"N",4,11.8493977015914
24,127000,"MORTGAGE",3,"HOMEIMPROVEMENT","D",12000,15.05,"0",0.09,"Y",3,11.7519423654407
25,1e+05,"MORTGAGE",9,"EDUCATION","A",12000,8.94,"0",0.12,"N",4,11.5129254649702
25,50004,"RENT",3,"PERSONAL","D",12000,15.31,"0",0.24,"Y",3,10.8198582812105
22,30000,"RENT",NA,"PERSONAL","D",6400,15.99,"1",0.21,"N",4,10.3089526606443
22,24000,"OWN",1,"EDUCATION","C",6000,12.68,"0",0.25,"N",4,10.0858091093301
25,22000,"OWN",0,"PERSONAL","E",7500,NA,"0",0.34,"N",3,9.99879773234045
26,53000,"MORTGAGE",9,"VENTURE","A",8000,7.88,"0",0.15,"N",3,10.8780471925343
23,49000,"MORTGAGE",7,"DEBTCONSOLIDATION","A",2400,7.66,"0",0.05,"N",3,10.7995755770928
24,102000,"MORTGAGE",6,"VENTURE","B",9800,10.36,"0",0.1,"N",4,11.5327280922664
26,53826,"MORTGAGE",10,"HOMEIMPROVEMENT","C",8500,14.79,"1",0.16,"N",2,10.8935119007873
26,45000,"RENT",3,"MEDICAL","A",6000,7.49,"0",0.13,"N",3,10.7144177687525
23,73426,"MORTGAGE",0,"DEBTCONSOLIDATION","C",7500,NA,"0",0.1,"Y",2,11.2040333753135
22,75000,"MORTGAGE",4,"VENTURE","A",9000,6.99,"0",0.12,"N",3,11.2252433925184
23,21360,"RENT",0,"MEDICAL","A",7500,7.14,"1",0.35,"N",4,9.96927529307413
26,108000,"RENT",2,"PERSONAL","D",25000,15.05,"1",0.23,"N",2,11.5898865061064
25,49600,"RENT",9,"MEDICAL","A",12000,7.14,"0",0.24,"N",3,10.811746112713
23,38004,"RENT",2,"EDUCATION","A",4500,7.88,"0",0.12,"N",3,10.5454466963266
23,126000,"RENT",0,"MEDICAL","C",8000,13.23,"0",0.06,"N",2,11.7440371859336
22,46000,"RENT",3,"PERSONAL","B",12000,11.71,"0",0.26,"N",4,10.7363966754712
22,43000,"RENT",5,"VENTURE","B",2400,10.99,"0",0.06,"N",3,10.6689553946757
26,60000,"RENT",0,"VENTURE","A",5000,7.14,"0",0.08,"N",2,11.0020998412042
25,90000,"MORTGAGE",9,"VENTURE","A",20000,6.54,"0",0.22,"N",3,11.4075649493124
26,50000,"RENT",0,"HOMEIMPROVEMENT","B",13000,NA,"0",0.26,"N",4,10.8197782844103
25,34000,"MORTGAGE",1,"DEBTCONSOLIDATION","B",10000,11.26,"0",0.29,"N",3,10.4341158035983
24,44000,"MORTGAGE",2,"DEBTCONSOLIDATION","D",25000,15.58,"1",0.57,"Y",3,10.6919449129004
23,168600,"RENT",3,"MEDICAL","B",20000,11.58,"0",0.12,"N",4,12.0352843245499
25,306000,"RENT",2,"PERSONAL","C",24250,13.85,"0",0.08,"N",4,12.6313403809345
23,91000,"MORTGAGE",3,"EDUCATION","B",12000,NA,"0",0.13,"N",4,11.418614785499
22,54000,"RENT",5,"HOMEIMPROVEMENT","D",3200,16.49,"1",0.06,"N",2,10.8967393255464
23,75000,"RENT",1,"MEDICAL","A",6000,6.03,"0",0.08,"N",3,11.2252433925184
24,33321,"OWN",4,"VENTURE","C",12250,13.11,"0",0.37,"Y",4,10.4139431078352
22,24000,"RENT",3,"PERSONAL","C",1000,12.84,"0",0.04,"Y",3,10.0858091093301
25,49000,"RENT",1,"PERSONAL","D",12000,13.49,"1",0.24,"N",4,10.7995755770928
25,66420,"MORTGAGE",1,"EDUCATION","B",4000,12.18,"0",0.06,"N",2,11.1037534949307
22,50000,"MORTGAGE",6,"VENTURE","C",10000,NA,"0",0.2,"Y",3,10.8197782844103
24,72000,"MORTGAGE",8,"PERSONAL","A",5000,6.03,"0",0.07,"N",4,11.1844213979982
24,50000,"MORTGAGE",8,"DEBTCONSOLIDATION","C",3000,13.47,"0",0.06,"N",3,10.8197782844103
24,115154,"RENT",8,"DEBTCONSOLIDATION","C",3000,14.27,"0",0.03,"Y",2,11.6540256419447
24,7800,"RENT",1,"EDUCATION","B",1000,11.36,"0",0.13,"N",4,8.96187901267768
23,40000,"MORTGAGE",7,"DEBTCONSOLIDATION","C",6000,14.79,"0",0.15,"Y",3,10.5966347330961
22,54000,"MORTGAGE",5,"MEDICAL","B",7000,10.65,"0",0.13,"N",2,10.8967393255464
26,60000,"MORTGAGE",8,"HOMEIMPROVEMENT","B",12000,10.65,"0",0.2,"N",2,11.0020998412042
24,24000,"RENT",0,"VENTURE","D",7000,15.62,"1",0.29,"N",4,10.0858091093301
26,63000,"MORTGAGE",10,"HOMEIMPROVEMENT","A",3500,7.68,"0",0.06,"N",4,11.0508900053737
24,28800,"RENT",2,"MEDICAL","B",8875,NA,"1",0.31,"N",4,10.268130666124
22,28880,"MORTGAGE",4,"MEDICAL","A",2000,8.59,"0",0.07,"N",4,10.2709045930068
25,36000,"RENT",6,"PERSONAL","B",15000,NA,"1",0.42,"N",3,10.4912742174382
24,74400,"RENT",1,"MEDICAL","A",3500,7.29,"0",0.05,"N",3,11.2172112208212
24,150000,"RENT",8,"PERSONAL","B",5000,NA,"0",0.03,"N",2,11.9183905730784
25,80004,"RENT",5,"HOMEIMPROVEMENT","B",10000,9.62,"0",0.12,"N",4,11.2898319124061
24,50000,"MORTGAGE",2,"EDUCATION","A",12500,9.32,"0",0.25,"N",3,10.8197782844103
23,1e+05,"MORTGAGE",4,"EDUCATION","C",10000,12.87,"0",0.1,"N",4,11.5129254649702
22,40680,"RENT",2,"EDUCATION","B",6000,11.36,"1",0.15,"N",4,10.6134918501625
25,65000,"OWN",9,"HOMEIMPROVEMENT","C",7000,11.66,"0",0.11,"Y",3,11.0821425488778
21,36000,"RENT",3,"DEBTCONSOLIDATION","C",5000,12.99,"0",0.14,"N",4,10.4912742174382
22,183000,"MORTGAGE",3,"EDUCATION","A",1000,NA,"0",0.01,"N",2,12.1172414318236
22,54252,"MORTGAGE",6,"PERSONAL","A",3500,6.39,"0",0.06,"N",4,10.9013951370826
22,18996,"RENT",3,"PERSONAL","D",3200,15.28,"1",0.17,"N",2,9.85198370966901
23,38000,"RENT",7,"PERSONAL","B",12000,11.71,"1",0.32,"N",4,10.5453414387085
26,12000,"OWN",2,"HOMEIMPROVEMENT","A",6100,7.51,"1",0.51,"N",4,9.39266192877014
23,20400,"RENT",5,"EDUCATION","D",5500,NA,"0",0.27,"N",2,9.92329017983231
25,30000,"MORTGAGE",3,"HOMEIMPROVEMENT","A",12000,5.99,"1",0.4,"N",4,10.3089526606443
26,72000,"MORTGAGE",7,"MEDICAL","B",16000,10.59,"0",0.22,"N",4,11.1844213979982
23,39000,"RENT",2,"HOMEIMPROVEMENT","D",10000,15.2,"1",0.26,"N",4,10.5713169251118
22,35000,"RENT",1,"EDUCATION","C",5700,12.99,"0",0.16,"Y",2,10.4631033404715
24,52000,"MORTGAGE",6,"VENTURE","D",12000,14.83,"0",0.23,"N",3,10.8589989975636
25,33280,"RENT",1,"PERSONAL","B",5500,NA,"0",0.17,"N",2,10.4127118949351
23,74800,"MORTGAGE",7,"MEDICAL","D",15000,16,"1",0.17,"N",2,11.2225731639626
22,37008,"RENT",2,"PERSONAL","B",3600,12.42,"0",0.1,"N",3,10.5188893844712
25,63000,"MORTGAGE",0,"PERSONAL","D",25000,13.87,"0",0.4,"N",4,11.0508900053737
24,55152,"MORTGAGE",8,"EDUCATION","B",16000,11.49,"0",0.29,"N",4,10.9178482887566
21,87500,"MORTGAGE",5,"EDUCATION","C",25000,13.98,"0",0.29,"Y",3,11.3793940723457
22,48000,"RENT",6,"VENTURE","B",15000,9.63,"1",0.31,"N",4,10.77895628989
22,50000,"MORTGAGE",0,"EDUCATION","A",12800,5.79,"0",0.26,"N",3,10.8197782844103
23,17688,"RENT",0,"DEBTCONSOLIDATION","B",1700,11.11,"0",0.1,"N",3,9.78064172253728
21,45432,"MORTGAGE",4,"VENTURE","B",5000,9.88,"0",0.11,"N",4,10.7239719815573
23,45000,"RENT",2,"VENTURE","A",6575,8,"0",0.15,"N",3,10.7144177687525
26,135000,"MORTGAGE",6,"EDUCATION","D",15000,15.33,"0",0.11,"Y",2,11.8130300574206
26,44000,"MORTGAGE",0,"HOMEIMPROVEMENT","A",8475,6.91,"0",0.19,"N",4,10.6919449129004
22,50361,"RENT",6,"PERSONAL","C",12000,12.73,"0",0.24,"N",4,10.8269723449905
23,33000,"RENT",7,"MEDICAL","D",5500,14.54,"1",0.17,"N",2,10.4042628404486
26,51000,"RENT",10,"PERSONAL","B",5000,12.42,"1",0.1,"N",2,10.8395809117065
26,42000,"RENT",2,"MEDICAL","C",5000,11.91,"0",0.12,"Y",2,10.6454248972655
25,90000,"MORTGAGE",7,"DEBTCONSOLIDATION","A",6000,7.14,"0",0.07,"N",3,11.4075649493124
25,60000,"RENT",2,"EDUCATION","B",20000,NA,"1",0.33,"N",4,11.0020998412042
22,15996,"RENT",3,"DEBTCONSOLIDATION","C",4000,13.35,"1",0.25,"Y",2,9.68009396996671
25,90000,"MORTGAGE",9,"VENTURE","A",7750,7.51,"0",0.09,"N",3,11.4075649493124
24,47211,"OWN",8,"HOMEIMPROVEMENT","B",10000,11.83,"0",0.21,"N",3,10.762382195269
24,91000,"MORTGAGE",5,"DEBTCONSOLIDATION","A",15000,7.88,"0",0.16,"N",2,11.418614785499
21,30000,"RENT",0,"EDUCATION","C",1500,13.92,"0",0.05,"Y",3,10.3089526606443
23,42000,"MORTGAGE",1,"PERSONAL","C",5750,13.57,"0",0.14,"N",2,10.6454248972655
25,51492,"MORTGAGE",2,"EDUCATION","B",13800,10.38,"0",0.27,"N",4,10.8491817347795
24,35000,"RENT",9,"EDUCATION","A",1500,NA,"0",0.04,"N",3,10.4631033404715
23,39600,"MORTGAGE",7,"MEDICAL","A",6000,7.88,"0",0.15,"N",2,10.5865843972426
24,22680,"RENT",9,"VENTURE","B",7000,10.62,"1",0.31,"N",2,10.0292387578417
24,94000,"RENT",6,"HOMEIMPROVEMENT","C",9600,12.99,"0",0.1,"N",2,11.4510500612521
25,48996,"MORTGAGE",8,"MEDICAL","B",5000,9.88,"1",0.1,"N",2,10.7994939411076
22,59000,"MORTGAGE",6,"DEBTCONSOLIDATION","A",6400,NA,"0",0.11,"N",4,10.9852927228879
26,58000,"RENT",0,"PERSONAL","A",3500,8.59,"0",0.06,"N",3,10.9681982895286
24,51000,"RENT",6,"MEDICAL","B",15000,11.12,"0",0.29,"N",2,10.8395809117065
26,127992,"MORTGAGE",10,"PERSONAL","C",26000,13.99,"0",0.2,"N",2,11.7597230409485
22,40000,"RENT",2,"EDUCATION","A",10000,7.14,"0",0.25,"N",3,10.5966347330961
25,59004,"RENT",1,"HOMEIMPROVEMENT","D",20000,14.84,"1",0.34,"N",4,10.9853605171999
26,85000,"MORTGAGE",NA,"DEBTCONSOLIDATION","B",6000,9.88,"0",0.07,"N",2,11.3504065354725
24,72000,"RENT",8,"DEBTCONSOLIDATION","C",16000,13.06,"0",0.22,"N",4,11.1844213979982
22,42000,"MORTGAGE",6,"VENTURE","C",14750,12.99,"0",0.35,"Y",3,10.6454248972655
22,1e+05,"RENT",3,"VENTURE","B",10000,10.65,"0",0.1,"N",2,11.5129254649702
24,40000,"RENT",3,"MEDICAL","A",10000,NA,"0",0.25,"N",2,10.5966347330961
24,30000,"RENT",6,"EDUCATION","B",5000,12.69,"1",0.17,"N",2,10.3089526606443
23,47496,"RENT",7,"EDUCATION","B",3500,12.69,"0",0.07,"N",2,10.7684007759505
23,105999,"MORTGAGE",6,"EDUCATION","B",8550,9.88,"0",0.08,"N",2,11.5711849390874
26,96050,"MORTGAGE",3,"MEDICAL","D",24000,15.28,"1",0.21,"Y",2,11.4726241681967
26,33996,"RENT",2,"MEDICAL","B",10800,11.12,"1",0.32,"N",3,10.4339981496185
23,35400,"RENT",4,"DEBTCONSOLIDATION","B",9600,11.89,"0",0.27,"N",2,10.4744670991219
23,53352,"RENT",3,"MEDICAL","A",17500,6.54,"1",0.33,"N",4,10.8846667443121
22,31500,"RENT",3,"DEBTCONSOLIDATION","D",2900,NA,"1",0.09,"Y",3,10.3577428248137
26,80000,"OWN",5,"PERSONAL","C",7000,13.22,"0",0.09,"Y",2,11.289781913656
26,65000,"MORTGAGE",0,"PERSONAL","A",4000,5.42,"0",0.06,"N",2,11.0821425488778
23,44000,"MORTGAGE",4,"EDUCATION","A",3200,7.51,"0",0.07,"N",2,10.6919449129004
23,30000,"RENT",6,"VENTURE","B",19750,11.14,"1",0.66,"N",4,10.3089526606443
23,130992,"MORTGAGE",6,"MEDICAL","A",6000,7.51,"0",0.05,"N",4,11.7828915316162
26,45000,"RENT",5,"MEDICAL","B",2000,11.49,"0",0.04,"N",3,10.7144177687525
24,51600,"RENT",8,"MEDICAL","B",3000,10.65,"0",0.06,"N",3,10.8512769514697
26,48000,"MORTGAGE",4,"PERSONAL","A",10000,5.79,"0",0.21,"N",4,10.77895628989
25,38000,"RENT",9,"EDUCATION","B",4800,11.71,"0",0.13,"N",3,10.5453414387085
25,31500,"RENT",8,"DEBTCONSOLIDATION","A",14850,8.9,"1",0.47,"N",3,10.3577428248137
25,60000,"MORTGAGE",3,"DEBTCONSOLIDATION","A",3000,5.99,"0",0.05,"N",4,11.0020998412042
25,20000,"RENT",1,"MEDICAL","A",12000,8.07,"1",0.6,"N",2,9.90348755253613
22,38000,"MORTGAGE",4,"EDUCATION","A",1950,7.37,"0",0.05,"N",4,10.5453414387085
22,74476,"MORTGAGE",6,"EDUCATION","A",5000,8.49,"1",0.07,"N",2,11.2182322048159
25,1e+05,"RENT",9,"PERSONAL","C",20000,13.06,"0",0.2,"Y",3,11.5129254649702
25,78000,"MORTGAGE",9,"DEBTCONSOLIDATION","D",8000,16,"1",0.1,"N",4,11.2644641056717
25,75996,"MORTGAGE",9,"DEBTCONSOLIDATION","B",10000,11.99,"0",0.13,"N",3,11.2384359863044
23,48000,"RENT",6,"EDUCATION","A",4800,7.9,"0",0.1,"N",2,10.77895628989
24,42000,"MORTGAGE",9,"DEBTCONSOLIDATION","A",11000,5.42,"0",0.26,"N",4,10.6454248972655
22,60000,"MORTGAGE",NA,"DEBTCONSOLIDATION","A",5000,6.54,"0",0.08,"N",3,11.0020998412042
22,38000,"RENT",5,"EDUCATION","C",10000,13.49,"0",0.26,"Y",2,10.5453414387085
23,65000,"MORTGAGE",3,"VENTURE","A",7000,7.9,"0",0.11,"N",4,11.0821425488778
